nose_x,left_eye_x,right_eye_x,left_ear_x,right_ear_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
536.9572485060921,537.1755447387698,548.7373264857704,535.7962479364307,552.4628226870584,525.8558298746748,555.1008431570872,527.5637399582638,555.5195461454848,522.1704177856448,559.1785612560457,520.5629643031532,544.8202133178713,506.4699703398207,582.636664980934,478.71660050891717,594.3226361955917,772.9181118919739,767.627652667818,764.8091314406624,770.2887907482332,769.17790222168,792.1407568795344,797.5591517857147,820.7347277686713,830.3402982439318,846.6382638840453,847.1508701869423,850.175427391416,851.1398809523812,876.5414000011629,870.854146321615,905.0192282540461,919.0877416701547
544.440623692104,546.0006256103518,555.8330841064455,539.5989452543715,556.6182854062038,531.3477830432712,558.8667192004978,529.5714256649928,560.0099185761953,530.6416128249398,568.4711935860773,523.9337067377002,546.9311574300133,508.0245597476053,586.5075400216241,480.06952267601395,593.1335064115981,773.9912632533485,768.783627464658,766.3841251191642,769.9184944516139,769.9860494704477,791.6592472621376,798.1615873064317,820.4529106503444,835.8169621058876,836.9653505597798,845.7514452253072,849.498438517253,850.8775809151789,878.0873732793902,869.2338997977124,904.5376325334826,919.2693103608635
557.5922746204197,556.170130411784,557.0514591762001,546.432796659924,563.2668943859285,539.710628691174,562.0612880161832,526.4424849010651,567.1236470540367,547.1995202927365,578.9566439674018,529.0076936994283,551.2642898559573,511.5404281616213,591.5701206752235,482.60495521908734,591.9532376243957,781.6295296805249,762.7577718098962,760.9951175508048,769.121288481213,770.0873943510512,790.9183934529626,797.0813584100636,820.1854694911415,834.68743460519,826.4594334193641,844.1793859572641,848.8145039876306,850.6876489548459,879.0076323009677,867.0394163585847,904.0099291120262,918.7418067568829
571.4729937598821,565.3901025681271,562.6830858503072,552.5057950701034,568.9882129487539,546.6738026936852,561.6306246802923,534.8998071579708,574.145950317383,558.0538101196291,587.5056784493585,532.941494532994,552.241023109073,515.2842625209265,595.2779235839846,485.20332608904175,591.367594401042,789.131994338263,769.9591162545344,767.0273386637373,768.6658503214521,769.8325594947455,790.3145119803296,795.1342471894768,820.4341176350915,838.9450414748422,818.255297706241,842.9861653645837,848.2955053420297,850.2779221307667,878.642955961682,865.061417352586,903.2514633905324,918.0801391601566
579.226999192011,572.7353660946803,568.4896429152718,558.0865598406112,573.77142624628,552.6944779895604,562.831976027716,550.0111287434898,578.5898815336684,558.8921981084917,589.674482799712,537.1434696742468,551.2903671264651,520.0061656406949,598.2872634161089,487.99305616106324,591.1608167375839,808.2443753197083,785.7147416614355,785.5804218110587,768.8433703467963,769.5360114687969,789.4673567272371,793.0588585989819,820.8372090657556,841.1978084019256,813.8792255946571,842.6838945661275,847.1354602632072,849.9980919247586,877.1939479282928,864.2206435430621,902.702310471308,917.5195312500005
581.6134338378909,576.2286631266279,575.9155949183876,563.223212469192,578.1988409133187,558.0035353161043,566.8691006615051,568.3130442301435,582.5642482212613,561.4259127662298,596.9159117199129,542.1790251958939,551.7395288376583,523.9939302716939,601.5257742745539,489.9878258478076,591.8493063790461,812.5820337931318,801.361254010882,791.321813310896,768.7730843680249,769.2167972383048,788.8905657813666,791.2448730468752,821.2979075113935,840.2756950741725,816.4338611421134,841.9687870570594,846.1582067580454,848.957689557757,876.3384174165276,864.6538354782836,902.5225343250097,917.7264244442898
582.9963088262651,579.7025110153927,580.7173374720985,568.6911991664343,583.1741580054876,562.7599367414205,572.0711691720147,584.0004003615609,587.1232648577011,,595.2395593552365,545.0346676054457,552.8637023199175,528.2430834089009,605.2480446951732,490.26905713762574,592.3453507196339,794.2922483171739,810.6507978893464,796.082559131441,768.2071271623887,768.1045492263071,788.0483191353937,789.118207295736,821.6927918933691,831.9141373407276,,839.1710172380723,845.3639584495911,847.3324047270279,876.2767784481961,866.2072964622864,902.8376123337523,917.8579893566316
585.9998212541855,585.4941922142394,587.2078632173086,574.453571864537,589.0809398832778,569.1072336832685,580.9827633812317,591.8440784272696,588.7148779006234,587.8556925455732,596.8803972516744,552.7918679373607,557.3934213547482,531.925373259045,609.5003182547435,492.0561995733354,592.894465128581,789.2025920322967,815.3658574422204,799.66960870652,767.3633985973543,767.1458340599427,786.4310982113795,788.966982886905,821.8902340843567,821.0968980335058,814.596219380697,831.7903772989912,844.8677985781719,845.1649518694201,877.477191743397,868.5857827322827,902.1584944952106,917.7848445347381
591.0890684581941,592.3754178001769,593.3628060477123,582.7264818464009,597.6329207647417,577.6449403308688,589.1900213332406,580.5253455752421,589.3175884428481,599.9200265066967,597.8794788178946,564.683056059338,566.2109698341009,534.1075206938247,614.911303565616,495.6586939493817,593.3925861176992,791.3038529895605,809.8696892147975,797.0093013218474,766.1962283906486,765.794609433129,784.7799715314595,787.8885043916251,822.6254403250562,806.9332482474194,813.8438760666622,823.039594741095,844.2163042340964,842.6995231991726,878.6753976004468,870.613909766788,901.3658716110959,917.0634910946806
596.1026960100448,595.8295091901509,597.235050019764,589.193790254139,604.0118633451918,584.0355486188619,593.4568619501026,589.6597667875747,588.6379147484191,605.590522402809,599.0596131824313,577.6191526140487,572.236369178409,536.9823408580964,618.6765943254745,500.69908505394363,593.852960495722,802.4537033807667,816.1295311337428,807.1011970156719,765.4218811761768,765.1906865437829,783.2944172450477,787.056566510882,821.3251887730194,805.5045562017535,813.4377267020093,815.2841829572408,844.5319221133282,840.5431889125282,877.847770327614,871.5230015345986,899.6168757847381,916.3218630836127
600.7060575939363,601.2305530366446,602.4390985398068,594.1858767554876,609.1922142392116,589.7984132312595,598.914016723633,607.9286092122398,585.1702314104355,602.8710646856401,596.4182048979262,584.9899535406205,576.6659683954151,541.9532445271811,621.6586245582221,507.8828352065315,594.1025964646115,814.6604425339474,811.3279586065387,807.8370633806505,764.5161452520465,764.5984983898347,781.8314957391651,785.842943464007,818.7246856689457,804.5602140880769,813.1906131562736,810.4584732055669,843.1463804699129,838.9978514171786,875.8240545363657,872.3726080031627,896.8564932686945,915.702784220378
609.0313916887558,609.4926445370631,610.1847061883839,598.509680611747,613.8342619396394,593.9796302432107,603.2315368652346,629.2422587076826,591.44036429269,603.9623420352029,613.5219486781532,586.5830172584173,581.4743190947036,548.3191470191595,624.4998786562967,514.3210418337869,594.0445378621422,805.5529598054436,797.7782238551551,795.6664079938619,763.5567565191363,763.2026755923321,781.0148642403742,783.5433026268372,815.6907653808597,805.2253683181038,812.9694776989168,810.6291264125282,841.6967875162763,837.371991838728,874.0035436721079,873.1253560384118,894.1005975632445,915.5727052234472
618.0825289771673,617.2100256057015,616.4708135695687,602.9250146775021,619.1223813011535,596.1758146740144,607.6405101957778,646.8946707589289,597.1704537527904,607.6861492338637,623.8193955194386,583.0791335332964,586.335969834101,556.5057721819198,627.1780628022696,515.0162600562688,594.6853347051713,780.2022305443177,777.278005690802,788.6098672775998,760.8985686529254,762.0635979062038,780.7054686773394,781.9634657360261,813.4064926874073,802.8850097656253,811.3971775599891,808.3561517624631,839.0164598737447,836.3567018054785,872.6260499500097,874.154211861747,893.175212315151,914.4108610607332
624.0649530319943,624.955243065244,618.1505606515069,608.8936266217916,625.2814498174762,594.7260734921413,613.3239455450151,656.9537375313898,612.4836498442153,614.7514655703592,633.0388532366073,582.2664958408903,591.5100860595705,565.952081589472,630.2983180454802,521.4910400027322,595.6322857084731,764.8016101292205,760.9658720833918,791.9876745314828,758.4094576154439,760.3908349900022,781.4398792811805,779.9811746506467,811.6318955194386,801.7237341744562,808.7025985717777,807.4605687459314,837.8863394601008,835.2843584333151,871.4454512823199,875.0906473795576,891.3453107561388,912.8831670851938
631.41595749628,633.8611137753444,623.8626193091985,616.9990067254932,633.418643043155,599.3423665364586,620.2686404273626,652.7134145100915,628.5428110758467,621.0708363850914,640.3933635893325,585.909228006999,599.3993933541436,575.3526516868957,633.9523998442153,532.7040216355099,596.6599811372305,756.6020849318734,751.1300593784881,789.9484710693362,756.0848552158905,758.3022119431272,780.273977733794,777.654459635417,811.5500386555993,801.610493977865,806.4893508184527,803.742492312477,836.1438991001678,834.2130141485309,871.0518522716709,876.2080666678296,889.3556830996563,911.5249880836128
636.4037686302551,638.7066185360866,629.4160018194292,623.4856334867934,639.0603623163136,605.8282012939455,625.8447178431923,654.8709208170576,638.9011179606123,630.196724301293,642.7446892147975,592.6406239100868,605.7987151373002,583.8703562418623,636.3628714425226,544.9126743135,597.6487463088265,760.1557480948316,754.2402981349403,787.370888482957,754.6380393618633,756.8208839779811,777.8466473533997,775.8877407255629,810.4432322184248,802.435721261161,801.5699103219172,799.7006225585941,835.3720158168251,833.7727341424854,869.9156058175226,876.5959458124073,887.4443272181923,910.4165983654207
641.3620300292971,642.4553527832034,637.7438579740981,628.4063945951918,643.2336062476752,614.9146485101612,630.7365897042414,659.3985464913508,648.2290584019254,633.9113867623469,651.459158761161,597.0772926693874,610.6077862694153,591.6877877371654,638.1012013753258,558.151535760789,598.1955519176668,758.0890568324501,752.8942664010187,768.4031470162531,754.2739392235169,755.8941428774883,775.1176187424436,774.6350275675459,811.5727531796414,803.6351122174947,803.3211470104402,797.1443939208987,834.9084487188434,834.0441095261351,868.6632806687131,876.979643322173,885.3623998732799,910.2844085693363
647.0566144670761,646.8150794619607,646.8474644252235,632.6890865507582,647.0088174002515,624.970397949219,635.714289347331,656.3056902204244,660.6509697323756,636.8518139067153,665.7966141473682,602.0496797107518,614.9311160133001,599.1762989589149,639.3400254022511,570.3029607137046,598.8935416085383,756.7087765648255,753.184872218541,755.0295649937225,754.373820350284,754.6301447550459,771.6433483305435,773.3108858381001,807.9810892740888,803.6132481892907,804.1436996459964,795.6840228126166,834.4243868873236,833.5790913899743,867.7532595679877,877.4310963948571,881.6082770937969,909.3679874965128
653.4389357793902,651.6655418759303,654.5875353131978,637.0600847516744,651.1039152599519,632.3530356997538,640.898399716332,647.6542561848961,662.6197349911647,644.1966745285763,664.6767291114446,606.7010407220753,619.4140403384257,607.9736658732099,640.2380371093752,578.1066999889558,599.7365050542925,755.7577699933736,752.1370489937922,748.2559581938247,753.095973786854,754.3109065464569,768.779949369885,773.0285720825198,802.062683105469,803.4671554565432,801.868810744513,797.5389229910718,833.366149175735,832.5686514718195,866.5576193673273,877.6715153285438,885.6443503243587,908.9695056733634
658.1921844482424,658.9438425699873,659.8454553513302,641.8152756463917,656.2252298990888,633.4201478504002,645.5215345110214,638.2800852457685,667.461127871559,652.3648013160346,665.4963691348124,609.8810315813339,622.2263677687874,617.4326923915321,640.8766174316409,587.1750270298551,599.5017338707336,754.8397790817991,750.8729455130444,751.0392986479262,753.6191684177946,753.3919387090777,767.8835351126538,772.5309252057759,794.7889404296877,803.9250433785578,798.1811541602729,799.0968864077616,833.4028349376863,831.2532820928668,864.8306899297809,877.8801385788695,893.3616129557296,909.6965746198385
666.1089332217265,664.7396737961544,663.422684805734,648.7144517444432,663.9513099307107,633.8873752412344,646.1003941127235,623.1660294305714,675.1190243675599,662.587454296294,666.620189485096,610.0691502889,628.266800653367,626.3658479963033,642.1802513485866,595.9397768293111,599.4831270490376,753.4106161934992,744.988203502837,750.4991545904254,751.7150228591195,751.901884169806,767.188542320615,772.1069997151696,787.7961796351844,803.238211495536,793.0693737211684,796.2419066656207,833.3785429454989,828.4925231933597,863.1573006766187,877.8559025355752,901.9739103771395,909.8937552315851
672.4317452566968,666.5515060424807,666.4599907284694,654.0602231706894,669.6865997314455,637.3597967965266,651.5442054385234,629.7671058291482,681.330261230469,677.4987872895742,668.0671633765814,614.4356431506932,633.9939974830266,630.3716209048318,643.2885484241307,599.7780369349891,599.7645759582522,752.4906972249353,753.5223933628631,750.3219292050319,748.2397152128676,750.9450280325757,765.7274173554923,771.8573924473358,785.8160476684574,801.8645477294924,784.6691084362214,792.0811011904766,831.3517841157463,828.0498468308225,862.033625284831,877.9597625732425,909.6078425816131,909.2921542213081
676.2948063441688,664.8364897228425,671.596035548619,658.8611177716939,673.8393489292692,643.1730321248375,659.669850667318,653.6825968424482,691.0221179780508,673.1761452811108,680.6497966221403,621.665575663249,639.8839772542321,630.8078424362911,643.9274931408113,599.8041494460335,599.8162567501979,751.6602950323199,771.0240129743307,749.1371361868726,745.6874436878027,750.1003287179133,764.2414728800459,771.8101984659834,790.1686325073246,800.5354305448989,786.3920255388537,788.3745044526604,829.4233245849614,828.6407688685829,861.7534332275394,877.9852127801807,913.3569917224706,909.4892948695596
677.7681405203687,658.4057944161553,672.6459561302552,661.2765829903742,678.4375326974055,650.6160685221357,670.2717386881513,678.4592793782556,699.8049984886536,680.1445980980286,684.1334562755769,630.8650639851891,647.4041911533903,629.7253875732424,644.658728100005,598.8822402954104,601.1913573855447,750.9798471359983,792.1097103300551,749.6401436215358,743.9303094773069,748.5068435668949,762.0356343587243,771.5962880452478,792.8220672607425,798.7515309651696,788.5318658011304,781.654206775484,826.7170867919926,827.9796796526232,862.0601348876957,877.8835180373422,910.8467712402347,907.6610950288323
678.0745239257815,661.9809519449873,678.7731414068315,665.6353937784834,683.3703853062224,656.9958140055342,679.3590712774371,699.696435837519,704.6503964378724,694.1285480317619,686.8401532854356,638.7503396897091,654.7485416957313,,645.0406966436481,,603.196724301293,746.3583043416345,806.7789802551273,749.0018005371096,743.5206396920344,747.598807198661,760.1449156261629,771.4129362560457,795.0964399065293,797.2442274547761,791.4748324439643,785.1267678397046,824.3974543980194,826.6117866152813,,878.0776454380584,,906.4742148263118
678.452539353144,671.7614339192711,685.1467161632722,670.854057312012,689.0459892636256,660.1856867472334,681.1923319498701,710.3150140671505,701.2436567034042,709.109784807478,696.364420572917,638.4280646187922,658.4351323445641,,646.8397002447222,,605.9305592491517,755.7249741327198,811.3227393740704,748.4464861551924,746.2197225661508,746.6776006789438,759.1995562598822,771.1394039335707,796.2336262294227,796.3489619663787,794.4823412214009,790.0075937906905,824.1318366641094,825.2050236293252,,877.2948048909509,,905.2203746977309
682.5806470598496,682.8438746134443,687.2554234095985,678.9558069138302,697.1891944521952,658.0591049194338,682.2288295200896,705.477241879418,703.7839580717543,723.3467647007537,708.0340169270836,642.1970087687178,657.5722627185643,,650.2194991338823,,610.5579723176504,773.2579897925971,804.2489687601728,749.7024132864819,747.7305021740144,746.0296823410764,759.8297958374027,771.4733058384489,797.4815597534183,796.012361072359,796.7387084960941,795.2724507649743,823.5637497674854,822.9681294759118,,875.990862891788,,903.2206413632351
686.911331176758,691.3248105730331,689.3255128406346,684.1014011928016,702.4588913690479,658.0591049194338,690.360046386719,700.3222718011768,707.9363410586407,731.9346662248887,726.6561141241167,654.991747538249,663.2947729201546,684.7453867594404,651.9521317254932,684.4783554077151,615.3348748343334,793.7219187418623,805.1171773274743,751.6809803190688,748.5302162170414,746.220865158808,759.8297958374027,772.0188751220705,794.4724731445316,796.9549858456569,797.162770589193,799.6039835611982,820.8811543782556,822.4050612676715,853.5573857625329,875.185462588356,892.4274190266931,901.1904594784696
691.6502205984937,698.4228261311853,692.3627857026602,692.3127899169924,706.6628665015814,,699.8464660644534,696.2880071004236,711.4467715308783,721.82440112886,709.1922407604402,669.9189427693688,673.5642751057945,707.3914467947827,655.5204900105797,719.9300918579104,618.6001708621073,810.2743515741261,802.4512243725007,753.592597234817,749.7103505815782,746.6905906313945,,772.6553726196291,788.4542999267582,799.0098906017489,798.4876356579011,801.9509517124725,817.7514597574873,821.7846883138025,846.0425415039066,873.6219751267209,884.0695829845614,900.458424159459
697.2232048397975,700.7026556105843,692.8018486386256,700.4602414085755,710.7784612746469,,707.9776829310829,693.8226776123049,716.442804972331,720.5955454508467,702.3038744245259,682.7136815389,686.3155008951826,720.0581803094776,660.2466783069432,739.5022808256606,607.34263701666,817.9462977818084,802.8120983668739,754.3508062816804,750.3359358651301,747.1876376924064,,773.2009419032509,781.4330978393558,800.4845177786694,800.4774711245586,793.3587188720707,815.0688643682574,820.6218668619795,843.0559289114819,872.7695675804505,880.862224033901,900.5266374860495
